track_id,track_name,artist_names,album_id,album_name,album_release_date,release_year,artist_ids,duration_ms,album_total_tracks,track_popularity,genre,gender
0CAfXk7DXMnon4gLudAp7J,low (feat. t-pain),flo rida; t-pain,5j1wrOAOm5KFd17pPiSvle,mail on sunday,2008-03-17 00:00:00+00:00,2008,0jnsk9HBra6NMjO2oANoPY; 3aQeKQSyrW4qWr35idm0cy,231400,14,83,unknown,group
1dzQoRqT5ucxXVaAhTcT0J,just dance,lady gaga; colby o'donis,1qwlxZTNLe1jq3b0iidlue,the fame,2008-01-01 00:00:00+00:00,2008,1HY2Jd0NmPuamShAr6KMms; 7fObcBw9VM3x7ntWKCYl0z,241933,15,83,art pop; pop,group
3dYD57lRAUcMHufyqn9GcI,take me to church,hozier,0Uv83rRhY5QvHKkQoULRKk,hozier,2014-09-19 00:00:00+00:00,2014,2FXC3k01G6Gw61bmprjgqS,241688,13,83,unknown,male
285pBltuF7vW8TeWk8hdRR,lucid dreams,juice wrld,6tkjU4Umpo79wwkgPMV3nZ,goodbye & good riddance,2018-12-10 00:00:00+00:00,2018,4MCBfE4596Uoi2O4DtmEMz,239835,17,83,emo rap; melodic rap,male
6qn9YLKt13AGvpq9jfO8py,we found love,rihanna; calvin harris,2g1EakEaW7fPTZC6vBmBCn,talk that talk,2011-11-18 00:00:00+00:00,2011,5pKCCKE2ajJHZ9KAiaK11H; 7CajNmpbOovFoOoasH2HaY,215226,11,83,edm,group
221eHga9f9Ne4f8D7WVgPT,mystical magical,benson boone,7y5UZkCSxTUo47pxeTWbXK,mystical magical,2025-04-24 00:00:00+00:00,2025,22wbnEMDvgVIAGdFeek6ET,165746,1,83,unknown,male
45J4avUb9Ni0bnETYaYFVJ,luther (with sza),kendrick lamar; sza,0hvT3yIEysuuvkK73vgdcW,gnx,2024-11-22 00:00:00+00:00,2024,2YZyLoL8N0Wb9xBt1NhZWg; 7tYKF4w9nC0nq9CsPZTHyP,177598,12,83,hip hop; r&b; west coast hip hop,group
2FQrifJ1N335Ljm3TjTVVf,a bar song (tipsy),shaboozey,6egBeCLeGITzGSo5VyRjwZ,a bar song (tipsy),2024-04-12 00:00:00+00:00,2024,3y2cIKLjiOlp1Np37WiUdH,171291,1,83,unknown,male
3MjUtNVVq3C8Fn0MP3zhXa,...baby one more time,britney spears,3WNxdumkSMGMJRhEgK80qx,...baby one more time (digital deluxe version),1999-01-12 00:00:00+00:00,1999,26dSoYclwsYLMAKD3tpOr4,211066,16,82,pop,female
4HlFJV71xXKIGcU3kRyttv,"hey, soul sister",train,1CwXS6MAz8Wo7K4TzW9iuR,"save me, san francisco (golden gate edition)",2010-12-01 00:00:00+00:00,2010,3FUY2gzHeIiaesXtOAdB7A,216773,19,82,soft pop,unknown
2Fxmhks0bxGSBdJ92vM42m,bad guy,billie eilish,0S0KGZnfBGSIssfF54WSJh,"when we all fall asleep, where do we go?",2019-03-29 00:00:00+00:00,2019,6qqNVTkY8uBg9cP3Jd7DAH,194087,14,82,unknown,female
6kvoHl80mfCVTv7XnZkjQn,"it must have been love - from the film ""pretty woman""",roxette,3dWX1xFUaalRlaaVpe4EPF,it must have been love,1990-05-20 00:00:00+00:00,1990,2SHhfs4BiDxGQ3oxqf0UHY,259665,3,82,swedish pop,unknown
3GpbwCm3YxiWDvy29Uo3vP,right round,flo rida; kesha,2vBLKFrI1rZqB7VtGxcsR5,r.o.o.t.s. (route of overcoming the struggle),2009-03-23 00:00:00+00:00,2009,0jnsk9HBra6NMjO2oANoPY; 6LqNN22kT3074XbTVUrhzX,204640,13,82,unknown,group
1Lo0QY9cvc8sUB2vnIOxDT,fast car,luke combs,5Uly85dJHHDfHQCsyUQ8gw,gettin' old,2023-03-24 00:00:00+00:00,2023,718COspgdWOnwOFpJHRZHS,265493,18,82,country,male
7iL6o9tox1zgHpKUfh9vuC,in da club,50 cent,5G5rgQHzdQnw32SI0WjIo5,get rich or die tryin',2003-02-06 00:00:00+00:00,2003,3q7HBObVc0L8jNeTe5Gofh,193466,20,82,east coast hip hop; old school hip hop,male
5T0mnzMsyHtmWB7Kou51Ph,gorgeous,doja cat,1cqqIH16XzBnDchrXJ9Enf,vie,2025-09-26 00:00:00+00:00,2025,5cj0lLjcoR7YOSnhnX0Po5,266021,15,82,unknown,female
5Nm9ERjJZ5oyfXZTECKmRt,stay with me,sam smith,08jWgM4vSkTose4blKBWov,in the lonely hour,2014-05-26 00:00:00+00:00,2014,2wY79sveU1sp5g7SokKOiI,172723,10,82,soft pop,non-binary
2tUBqZG2AbRi7Q0BIrVrEj,i wanna dance with somebody (who loves me),whitney houston,5Vdzprr5cOqXQo44eHeV7t,whitney,1987-06-02 00:00:00+00:00,1987,6XpaIBNiVzIetEPCWDvAFP,291293,11,82,unknown,female
4cktbXiXOapiLBMprHFErI,memories,maroon 5,1pCA38N6MkLlthXtAOvZTU,jordi (deluxe),2021-06-11 00:00:00+00:00,2021,04gDigrS5kc9YWfZHwBETP,189486,14,82,pop,unknown
3KkXRkHbMCARz0aVfEt68P,sunflower - spider-man: into the spider-verse,post malone; swae lee,35s58BRTGAEWztPo9WqCIs,spider-man: into the spider-verse (soundtrack from & inspired by the motion picture),2018-12-14 00:00:00+00:00,2018,246dkjvS1zLTtiykXe5h60; 1zNqQNIdeOUZHb8zbZRFMX,158040,13,82,unknown,group
3cHyrEgdyYRjgJKSOiOtcS,timber,pitbull; kesha,2F7tejLHzTqFq2XLol9ZGy,global warming: meltdown (deluxe version),unknown,0,0TnOYISbd1XYRBk9myaseg; 6LqNN22kT3074XbTVUrhzX,204160,17,82,unknown,group
2JzZzZUQj3Qff7wapcbKjc,see you again (feat. charlie puth),wiz khalifa; charlie puth,5FXIqS1XqbpfOKNoi5VUwS,see you again (feat. charlie puth),unknown,0,137W8MRPWKqSmrBGDBFSop; 6VuMaDnrHyPL1p4EHjYLi7,229525,1,82,pop; rap; soft pop,group
0I3q5fE6wg7LIfHGngUTnV,ms. jackson,outkast,2tm3Ht61kqqRZtIYsBjxEj,stankonia,2000-10-31 00:00:00+00:00,2000,1G9G7WwrXka3Z1r7aIDjI7,270506,24,82,hip hop; southern hip hop,unknown
4B0JvthVoAAuygILe3n4Bs,what do you mean?,justin bieber,6Fr2rQkZ383FcMqFyT7yPr,purpose (deluxe),2015-11-13 00:00:00+00:00,2015,1uNFoZAHBGtllmzznpCI3s,205680,19,82,unknown,male
1i1fxkWeaMmKEB4T7zqbzK,don't let me down,the chainsmokers; daya,2SByipSK8eZ2pasaIwwzhf,don't let me down,2016-02-05 00:00:00+00:00,2016,69GGBxA162lTqCwzJG5jLp; 6Dd3NScHWwnW6obMFbl1BH,208373,1,82,unknown,group
2xLMifQCjDGFmkHkpNLD9h,sicko mode,travis scott,41GuZcammIkupMPKH2OJ6I,astroworld,2018-08-03 00:00:00+00:00,2018,0Y5tJX1MQlPlqiwlOH1tJY,312820,17,82,rap,male
20I6sIOMTCkB6w7ryavxtO,call me maybe,carly rae jepsen,6SSSF9Y6MiPdQoxqBptrR2,kiss,2012-01-01 00:00:00+00:00,2012,6sFIWsNpZYqfjUpaCgueju,193400,17,81,unknown,female
4Iu73sdCNxZXZUIyClMoPZ,better me for you (brown eyes),max mcnown,10hjsM00M8pghNdZRwOShY,night diving,2025-01-24 00:00:00+00:00,2025,340PS4ZcZ4UCBgyrXzEjcp,194120,10,81,unknown,male
7KwZNVEaqikRSBSpyhXK2j,hypnotize - 2014 remaster,the notorious b.i.g.,7dRdaGSxgcBdJnrOviQRuB,life after death (2014 remastered edition),1997-03-04 00:00:00+00:00,1997,5me0Irg2ANcsgc93uaYrpb,229826,24,81,east coast hip hop; gangster rap; hip hop; old school hip hop,male
0wwPcA6wtMf6HUMpIRdeP7,hotline bling,drake,40GMAhriYJRO1rsY4YdrZb,views,2016-05-06 00:00:00+00:00,2016,3TVXtAsR1Inumwj472S9r4,267066,20,81,rap,male
0cqRj7pUJDkTCEsJkx8snD,shake it off,taylor swift,1yGbNOtRIgdIiGHOEBaZWf,1989 (deluxe),2014-01-01 00:00:00+00:00,2014,06HL4z0CvFAxyc27GXpf02,219200,19,81,unknown,female
7221xIgOnuakPdLqT0F3nP,i had some help (feat. morgan wallen),post malone; morgan wallen,1woYXxyyxTQJ0E0AhZE6mj,i had some help,2024-05-10 00:00:00+00:00,2024,246dkjvS1zLTtiykXe5h60; 4oUHIQIBe0LHzYfvXNW4QM,178205,1,81,country,group
0nbXyq5TXYPCO7pr3N8S4I,the box,roddy ricch,52u4anZbHd6UInnmHRFzba,please excuse me for being antisocial,2019-12-06 00:00:00+00:00,2019,757aE44tKEUQEqRuT6GnEB,196652,16,81,melodic rap,male
54eZmuggBFJbV7k248bTTt,a horse with no name,america; george martin,0E5IKYhiKgbYQkmfsFonbZ,america,unknown,0,35U9lQaRWSQISxQAB94Meo; 4Fgf6RvuWpiwDXSE7Vammx,252239,12,81,folk rock; soft rock; yacht rock,group
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 savage),post malone; 21 savage,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27 00:00:00+00:00,2018,246dkjvS1zLTtiykXe5h60; 1URnnhqYAYcrqrcwql10ft,218146,18,81,unknown,group
3BovdzfaX4jb5KFQwoPfAw,beat it,michael jackson,2ANVost0y2y52ema1E9xAZ,thriller,1982-11-30 00:00:00+00:00,1982,3fMbdgg4jU18AjLCKBhRSm,258399,9,81,unknown,male
4gMgiXfqyzZLMhsksGmbQV,"another brick in the wall, pt. 2",pink floyd,5Dbax7G8SWrP9xyzkOvy2F,the wall,1979-11-30 00:00:00+00:00,1979,0k17h0D3J5VfsdmQ1iZtE9,238746,26,81,art rock; classic rock; progressive rock; psychedelic rock; rock,unknown
6usohdchdzW9oML7VC4Uhk,lose control,teddy swims,5QMiub2LonMqxB7dhtbPlX,lose control,2023-06-23 00:00:00+00:00,2023,33qOK5uJ8AR2xuQQAhHump,210688,1,81,unknown,male
1Je1IMUlBXcx1Fz0WE7oPT,wannabe,spice girls,3x2jF7blR6bFHtk4MccsyJ,spice,1996-01-01 00:00:00+00:00,1996,0uq5PttqEjj3IH1bzwcrXF,173026,10,81,unknown,unknown
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",ariana grande,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08 00:00:00+00:00,2019,66CXWjxzNUsdJxJ2JdwvnR,207320,12,81,pop,female
1qDrWA6lyx8cLECdZE7TV7,somebody that i used to know,gotye; kimbra,4G2rJNhsKOE6iHgtUqZ0Ye,making mirrors,2011-01-01 00:00:00+00:00,2011,2AsusXITU8P25dlRNhcAbG; 6hk7Yq1DU9QcCCrz9uc0Ti,244884,12,81,unknown,group
6i0V12jOa3mr6uu4WYhUBr,heathens,twenty one pilots,3J8W9AOjQhnBLCX33m3atT,heathens,2016-06-16 00:00:00+00:00,2016,3YQKmKGau1PzlVlkL1iodx,195920,1,81,unknown,unknown
2vwlzO0Qp8kfEtzTsCXfyE,wrecking ball,miley cyrus,3RDqXDc1bAETps54MSSOW0,bangerz (deluxe version),2013-10-04 00:00:00+00:00,2013,5YGY8feqx7naU7z4HrwZM6,221360,16,80,unknown,non-binary
62yJjFtgkhUrXktIoSjgP2,radioactive,imagine dragons,6nxDQi0FeEwccEPJeNySoS,night visions,2012-09-04 00:00:00+00:00,2012,53XhwfbYqKCa1cC15pYq2q,186813,14,80,unknown,unknown
6vqyk3mbDBv3npTpctYoka,camera,ed sheeran,20dY0uZi9SzfrcWYfiWGqH,play,2025-09-12 00:00:00+00:00,2025,6eUKZXaKkcviH0Ku9w2n3V,215511,13,80,soft pop,male
2dLLR6qlu5UJ5gk0dKz0h3,royals,lorde,0rmhjUgoVa17LZuS8xWQ3v,pure heroine,2013-09-27 00:00:00+00:00,2013,163tK9Wjr9P9DmM0AVK7lm,190185,10,80,unknown,female
4iJyoBOLtHqaGxP12qzhQI,peaches (feat. daniel caesar & giveon),justin bieber; daniel caesar; givēon,5dGWwsZ9iB2Xc3UKR0gif2,justice,2021-03-19 00:00:00+00:00,2021,1uNFoZAHBGtllmzznpCI3s; 20wkVLutqVOYrc0kxFs7rA; 4fxd5Ee7UefO4CUXgwJ7IP,198081,16,80,r&b,group
0t3pcqgBjuAVBgY2oEUIlH,it depends (feat. bryson tiller),chris brown; bryson tiller,6FA7O8oQl5eReFrDYjkusP,it depends (feat. bryson tiller),2025-07-25 00:00:00+00:00,2025,7bXgB6jMjp9ATFy66eO08Z; 2EMAnMvWE2eb56ToJVfCWs,271874,1,80,r&b; trap soul,group
68vgtRHr7iZHpzGpon6Jlo,my boo,usher; alicia keys,1RM6MGv6bcl6NrAG8PGoZk,confessions (expanded edition),2004-03-23 00:00:00+00:00,2004,23zg3TcAtWQy7J6upgbUnj; 3DiDSECUqqY1AuBP8qtaIa,223440,21,80,neo soul; r&b,group
7o9uu2GDtVDr9nsR7ZRN73,time after time,cyndi lauper,1FvdZ1oizXwF9bxogujoF0,she's so unusual,1983-10-14 00:00:00+00:00,1983,2BTZIqw0ntH9MvilQ3ewNY,241333,10,80,unknown,female
7oOOI85fVQvVnK5ynNMdW7,rock with you - single version,michael jackson,2ZytN2cY4Zjrr9ukb2rqTP,off the wall,1979-08-10 00:00:00+00:00,1979,3fMbdgg4jU18AjLCKBhRSm,220626,10,80,unknown,male
7dt6x5M1jzdTEt8oCbisTK,better now,post malone,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27 00:00:00+00:00,2018,246dkjvS1zLTtiykXe5h60,231266,18,80,unknown,male
6cpk00i5TxCqSeqNi2HuIe,one more night,maroon 5,6ijGiBcBfUwkoyHn5VUHU2,overexposed track by track,2012-01-01 00:00:00+00:00,2012,04gDigrS5kc9YWfZHwBETP,219546,33,80,pop,unknown
0WtM2NBVQNNJLh6scP13H8,calm down (with selena gomez),rema; selena gomez,2b2GHWESCWEuHiCZ2Skedp,calm down (with selena gomez),2022-08-25 00:00:00+00:00,2022,46pWGuE3dSwY3bMMXGBvVS; 0C8ZW7ezQVs4URX5aX7Kqx,239317,1,80,afrobeat; afrobeats; afropiano; afropop,group
60nZcImufyMA1MKQY3dcCH,"happy - from ""despicable me 2""",pharrell williams,0lrmy4pJINsFzycJvttX2W,g i r l,2014-03-03 00:00:00+00:00,2014,2RdwBSPQiwcmiDo9kixcl8,233306,11,80,unknown,male
1rfofaqEpACxVEHIZBJe6W,havana (feat. young thug),camila cabello; young thug,2vD3zSQr8hNlg0obNel4TE,camila,2018-01-12 00:00:00+00:00,2018,4nDoRrQiYLoBzwC5BhVJzF; 50co4Is1HCEo8bhOyUWKpn,217306,11,80,melodic rap; rap; trap,group
5HCyWlXZPP0y6Gqq8TgA20,stay (with justin bieber),the kid laroi; justin bieber,4QLAtpLNUsHEYrcHXmMIZZ,stay (with justin bieber),2021-07-09 00:00:00+00:00,2021,2tIP7SsRs7vjIcLrU85W8J; 1uNFoZAHBGtllmzznpCI3s,141805,1,80,unknown,group
0ikz6tENMONtK6qGkOrU3c,wake me up before you go-go,wham!,02f3y3NTsddjdUMoNiBppI,make it big,1984-10-23 00:00:00+00:00,1984,5lpH0xAS4fVfLkACg9DAuM,231333,8,79,christmas,unknown
3bidbhpOYeV4knp8AIu8Xn,can't hold us (feat. ray dalton),macklemore; ryan lewis; macklemore & ryan lewis; ray dalton,76FXHQhTuT4QMIxfL09gX8,the heist,2012-10-09 00:00:00+00:00,2012,3JhNCzhSMTxs9WLGJJxWOY; 4myTppRgh0rojLxx8RycOp; 6WLvgbfYXQPO396oJEYCsi; 4e0nWw2r4BoQSKPQ2zpU13,258342,15,79,unknown,group
0n4bITAu0Y0nigrz3MFJMb,blurred lines,robin thicke; t.i.; pharrell williams,1eHyfkrIOVLGVnt5E4MD2j,blurred lines (deluxe),2013-01-01 00:00:00+00:00,2013,0ZrpamOxcZybMHGg1AYtHP; 4OBJLual30L7gRl5UkeRcT; 2RdwBSPQiwcmiDo9kixcl8,263826,14,79,southern hip hop,group
5N3hjp1WNayUPZrA8kJmJP,please please please,sabrina carpenter,5bBaoign62r1i7OV8w7mi9,please please please,2024-06-06 00:00:00+00:00,2024,74KM79TiuVKeVCqs8QtB0B,186365,2,79,pop,female
58q2HKrzhC3ozto2nDdN4z,i like it,cardi b; bad bunny; j balvin,4KdtEKjY3Gi0mKiSdy96ML,invasion of privacy,2018-04-06 00:00:00+00:00,2018,4kYSro6naA4h99UJvo89HB; 4q3ewBCX7sLwd24euuV69X; 1vyhD5VmyZ7KMfW5gqLgo5,253390,13,79,latin; reggaeton; trap latino; urbano latino,group
4ByEFOBuLXpCqvO1kw8Wdm,(i just) died in your arms,cutting crew,3wCe8HjHk6QNGcf5D3jgW1,broadcast,1986-01-01 00:00:00+00:00,1986,3cniTumSiUysiPWXapGx1i,280400,10,79,unknown,unknown
4fixebDZAVToLbUCuEloa2,womanizer,britney spears,2tve5DGwub1TtbX1khPX5j,circus (deluxe version),2008-12-02 00:00:00+00:00,2008,26dSoYclwsYLMAKD3tpOr4,224400,15,79,pop,female
7H6ev70Weq6DdpZyyTmUXk,say my name,destiny's child,283NWqNsCA9GwVHrJk59CG,the writing's on the wall,1999-07-27 00:00:00+00:00,1999,1Y8cdNmUJH7yBTd9yOvr5i,271333,16,79,unknown,unknown
2goLsvvODILDzeeiT4dAoR,believe,cher,0jZfbz0dNfDjPSg0hYJNth,believe,unknown,0,72OaDtakiy6yFqkt4TsiFt,239026,10,79,unknown,female
72TFWvU3wUYdUuxejTTIzt,work,rihanna; drake,4UlGauD7ROb3YbVOFMgW5u,anti (deluxe),2016-01-28 00:00:00+00:00,2016,5pKCCKE2ajJHZ9KAiaK11H; 3TVXtAsR1Inumwj472S9r4,219320,16,79,rap,group
3ZZq9396zv8pcn5GYVhxUi,down under,men at work,4HDJMKkwAMVFewqfZcmf84,business as usual,1981-11-09 00:00:00+00:00,1981,0f3EsoviYnRKTkmayI3cux,222320,10,79,unknown,unknown
0WsC4ETIXyiHDMXRaPMvKe,wgft (feat. burna boy),gunna; burna boy,6l2aad6LJghHkbd0KX1f7w,the last wun,2025-08-08 00:00:00+00:00,2025,2hlmm7s2ICUX0LVIhVFlZQ; 3wcj11K77LjEY1PkEazffa,184440,25,79,afrobeat; afrobeats; afropiano; afropop; afroswing; dancehall; melodic rap,group
3jjujdWJ72nww5eGnfs2E7,adore you,harry styles,7xV2TzoaVc0ycW7fwBwAml,fine line,2019-12-13 00:00:00+00:00,2019,6KImCVD70vtIoJWnq6nGn3,207133,12,79,unknown,male
0odIT9B9BvOCnXfS0e4lB5,bette davis eyes,kim carnes,3iMwQk5yE0UDDKbLCdcxZA,mistaken identity,1981-01-01 00:00:00+00:00,1981,5PN2aHIvLEM98XIorsPMhE,228000,10,79,unknown,female
1hGy2eLcmC8eKx7qr1tOqx,beautiful girls,sean kingston,71clfVkkopYLrgweVj2cow,beautiful girls,2007-07-23 00:00:00+00:00,2007,6S0dmVVn4udvppDhZIWxCr,225373,1,79,unknown,male
4eHbdreAnSOrDDsFfc4Fpm,i will always love you,whitney houston,7JVJlkNNobS0GSoy4tCS96,the bodyguard - original soundtrack album,1992-11-17 00:00:00+00:00,1992,6XpaIBNiVzIetEPCWDvAFP,271093,12,79,unknown,female
70FCugJxa7XW04Np6iYJdI,21 questions,50 cent; nate dogg,5G5rgQHzdQnw32SI0WjIo5,get rich or die tryin',2003-02-06 00:00:00+00:00,2003,3q7HBObVc0L8jNeTe5Gofh; 1Oa0bMld0A3u5OTYfMzp5h,224440,20,78,east coast hip hop; g-funk; old school hip hop; west coast hip hop,group
4jPy3l0RUwlUI9T5XHBW2m,mood (feat. iann dior),24kgoldn; iann dior,270o30h7cAlEhBnbuSpFZq,el dorado,2021-03-26 00:00:00+00:00,2021,6fWVd57NKTalqvmjRd2t8Z; 6ASri4ePR7RlsvIQgWPJpS,140533,13,78,melodic rap,group
37BZB0z9T8Xu7U3e65qxFy,save your tears (with ariana grande) (remix),the weeknd; ariana grande,2fyOpT5c9kxR8zbDh6UtXh,save your tears (remix),2021-04-23 00:00:00+00:00,2021,1Xyo4u8uXC1ZmMpatF05PJ; 66CXWjxzNUsdJxJ2JdwvnR,191013,1,78,pop,group
4feXcsElKIVsGwkbnTHAfV,somethin' stupid,frank sinatra; nancy sinatra,67Evm6gPc9wFSUf1aXOrKO,the world we knew,unknown,0,1Mxqyy3pSjf8kZZL4QVxS0; 3IZrrNonYELubLPJmqOci2,162493,10,78,adult standards; big band; christmas; jazz; swing music; vocal jazz,group
2EqlS6tkEnglzr7tkKAAYD,come together - remastered 2009,the beatles,0ETFjACtuP2ADo6LFhL6HN,abbey road (remastered),1969-09-26 00:00:00+00:00,1969,3WrFJ7ztbogyGnTHbHJFl2,259946,17,78,classic rock; psychedelic rock,unknown
0gplL1WMoJ6iYaPgMCL0gX,easy on me,adele,224jZ4sUX7OhAuMwaxp86S,easy on me,2021-10-14 00:00:00+00:00,2021,4dpARuHxo51G3z768sgnrY,224694,1,78,soft pop,female
6MdqqkQ8sSC0WB4i8PyRuQ,no diggity,blackstreet; dr. dre; queen pen,2zGZLQiFl9UubtrVmtIkbi,another level,1996-09-09 00:00:00+00:00,1996,2P3cjUru4H3fhSXXNxE9kA; 6DPYiyq5kWVQS4RGwxzPC7; 0VbIlorLz3I5SEtIsc5vAr,304600,19,78,g-funk; gangster rap; hip hop; new jack swing; old school hip hop; rap; west coast hip hop,group
5IVuqXILoxVWvWEPm82Jxr,crazy in love (feat. jay-z),beyoncé; jay-z,6oxVabMIqCMJRYN1GqR3Vf,dangerously in love,2003-06-24 00:00:00+00:00,2003,6vWDO969PvNqNYHIOW5v0m; 3nFkdlSjzX9mRTtwJOzDYB,236133,15,78,east coast hip hop; hip hop; rap,group
4BggEwLhGfrbrl7JBhC8EC,butterfly,crazy town,0hdOk76DmEMYI6QV92mIin,the gift of game,2000-12-15 00:00:00+00:00,2000,4iSKnRZAxkmqNok6tv10Se,216733,14,78,nu metal; rap rock,unknown
6lV2MSQmRIkycDScNtrBXO,airplanes (feat. hayley williams of paramore),b.o.b; hayley williams,7apLPYT8szV1IqTxyVSy5P,b.o.b presents: the adventures of bobby ray,2010-04-27 00:00:00+00:00,2010,5ndkK3dpZLKtBklKjxNQwT; 6Rx1JKzBrSzoKQtmbVmBnM,180480,12,78,art pop,group
0KMGxYKeUzK9wc5DZCt3HT,if you leave me now,chicago,4asBn7hzIq2Ka7rDzJN24P,chicago x,1976-06-14 00:00:00+00:00,1976,3iDD7bnsjL9J4fO298r0L0,235373,13,78,soft rock; yacht rock,unknown
2HHtWyy5CgaQbC7XSoOb0e,eye of the tiger,survivor,4PT9VulQaQP6XR1xBI2x1W,eye of the tiger,unknown,0,26bcq2nyj5GB7uRr558iQg,243773,9,78,unknown,unknown
4xhsWYTOGcal8zt0J161CU,lovin on me,jack harlow,6VCO0fDBGbRW8mCEvV95af,lovin on me,2023-11-10 00:00:00+00:00,2023,2LIk90788K0zvyj2JJVwkJ,138411,1,78,unknown,male
5rgy6ghBq1eRApCkeUdJXf,we are young (feat. janelle monáe),fun.; janelle monáe,7m7F7SQ3BXvIpvOgjW51Gp,some nights,2012-02-14 00:00:00+00:00,2012,5nCi3BB41mBaMH9gfr6Su0; 6ueGR6SWhUJfvEhqkvMsVs,250626,11,78,alternative r&b,group
3pD0f7hSJg2XdQ6udw5Tey,what goes around.../...comes around (interlude),justin timberlake,2scB1uhcCI1TSf6b9TCZK3,futuresex/lovesounds,2006-09-12 00:00:00+00:00,2006,31TPClRtHm23RisEBtV3X7,448573,12,78,unknown,male
3L7RtEcu1Hw3OXrpnthngx,don't you want me,the human league,3ls7tE9D2SIvjTmRuEtsQY,dare!,unknown,0,1aX2dmV8XoHYCOQRxjPESG,236920,10,78,new wave; synthpop,unknown
1fDsrQ23eTAVFElUMaf38X,american pie,don mclean,10jsW2NYd9blCrDITMh2zS,american pie,unknown,0,1gRNBaI4yn6wCCTvRhGWh8,516893,10,78,unknown,male
0KQx6HOpJueiSkztcS0r7D,fallin',alicia keys,5qUlPoDmNxCSzqVx81RDLJ,songs in a minor,2001-06-05 00:00:00+00:00,2001,3DiDSECUqqY1AuBP8qtaIa,210200,16,78,neo soul; r&b,female
3Cx4yrFaX8CeHwBMReOWXI,we didn't start the fire,billy joel,1Vw2uoVkLAJFVViJ1QyK1D,storm front,1989-10-17 00:00:00+00:00,1989,6zFYqv1mOsgBRQbae3JJ9e,287733,10,78,soft rock,male
2d8JP84HNLKhmd6IYOoupQ,trap queen,fetty wap,2gKQvajkEEaDtkqJ8FJ4uw,fetty wap (deluxe),2015-09-25 00:00:00+00:00,2015,6PXS4YHDkKvl1wkIl4V8DL,222093,20,78,unknown,male
4rXLjWdF2ZZpXCVTfWcshS,fukumean,gunna,5qmZefgh78fN3jsyPPlvuw,a gift & a curse,2023-06-16 00:00:00+00:00,2023,2hlmm7s2ICUX0LVIhVFlZQ,125040,15,78,melodic rap,male
3nqQXoyQOWXiESFLlDF1hG,unholy (feat. kim petras),sam smith; kim petras,0gX9tkL5njRax8ymWcXARi,unholy (feat. kim petras),2022-09-22 00:00:00+00:00,2022,2wY79sveU1sp5g7SokKOiI; 3Xt3RrJMFv5SZkCfUE8C1J,156943,1,77,soft pop,group
3CA9pLiwRIGtUBiMjbZmRw,nice for what,drake,1ATL5GLyefJaxhQzSPVrLX,scorpion,2018-06-29 00:00:00+00:00,2018,3TVXtAsR1Inumwj472S9r4,210746,25,77,rap,male
2tJulUYLDKOg9XrtVkMgcJ,grenade,bruno mars,1uyf3l2d4XYwiEqAb7t7fX,doo-wops & hooligans,2010-05-11 00:00:00+00:00,2010,0du5cEVh5yTK9QJze8zA0C,222091,10,77,unknown,male
76HKOVWqsEg26SECtmw7Rz,the way you make me feel - 2012 remaster,michael jackson,3Us57CjssWnHjTUIXBuIeH,bad (remastered),1987-08-31 00:00:00+00:00,1987,3fMbdgg4jU18AjLCKBhRSm,298120,11,77,unknown,male
2IGMVunIBsBLtEQyoI1Mu7,paint the town red,doja cat,54dZypaXHAIDzBe9ujAZ63,paint the town red,2023-08-04 00:00:00+00:00,2023,5cj0lLjcoR7YOSnhnX0Po5,231750,1,77,unknown,female
7wZUrN8oemZfsEd1CGkbXE,bleeding love,leona lewis,0VaAFegRAAn4OCg7p4QjN5,spirit,unknown,0,5lKZWd6HiSCLfnDGrq9RAm,262466,13,77,unknown,female
4Km9FSF9iaQiTLnFPdbPom,6 months later,megan moroney,0JGIg3ny1crTowB0Qi1Zx1,6 months later,2025-06-20 00:00:00+00:00,2025,5Ppie0uPnbnvGBYRwYmlt0,182868,1,77,country,female
0Ph6L4l8dYUuXFmb71Ajnd,livin' la vida loca,ricky martin,1k1Cr3nlJDa8pvwZUJ5xfj,ricky martin,unknown,0,7slfeZO9LsJbWgpkIoXBUJ,243160,14,77,latin; latin pop,male
1bM50INir8voAkVoKuvEUI,omg (feat. will.i.am),usher; will.i.am,6A1F3Fkq5dYeYYNkXflcTX,raymond v raymond (expanded edition),2010-03-30 00:00:00+00:00,2010,23zg3TcAtWQy7J6upgbUnj; 085pc2PYOi8bGKj0PNjekA,269493,22,77,r&b,group
1gVgkQFOKa8Wc1HYsJtPdH,more than words,extreme,7DKHQxJTI32UyCdDdGwvRC,extreme ii - pornograffitti,1990-01-01 00:00:00+00:00,1990,6w7j5wQ5AI5OQYlcM15s2L,334106,13,77,glam metal,unknown
0bYg9bo50gSsH3LtXe2SQn,all i want for christmas is you,mariah carey,61ulfFSmmxMhc2wCdmdMkN,merry christmas,1994-10-28 00:00:00+00:00,1994,4iHNK0tOyZPYnBU7nGAgpQ,241106,10,77,christmas,female
